DDATETIME,RECID,CONTENTS
"2019-02-25 16:05:00",114867,"【深圳市天气提示】#明日短暂时间可见阳光，气温逐渐回升#26日阴天间多云，局部有零星小雨，气温15-20℃；27日-3月2日多云间阴天，可见阳光，早晚有轻雾或雾，天气温暖湿润；3月3-4日有分散小雨，气温略降。请关注低能见度和降雨天气对交通的影响；冷暖转换快，请做好相关疾病防控。深圳市气象台2019年02月25日16时05分发布"
"2019-02-28 16:05:00",115006,"【深圳市天气提示】#未来两天温暖湿润，早晚能见度较低#3月1-2日多云，部分时间可见阳光，1日气温19-25℃；3日、6日有小雨，天气稍凉；4日、5日温暖湿润；关注（雨）雾导致的低能见度对交通的影响。深圳市气象台2019年02月28日16时05分发布"
"2018-11-19 15:45:00",110006,"【深圳市天气提示】#22日明显转凉#20日至21日白天可见阳光，20日气温21-26℃；21日夜间至22日冷空气影响，有小雨，北风加大，沿海和高地阵风7-8级，天气明显转凉，最低气温降至15℃左右；23-24日转多云，气温回升；25-26日阴天有阵雨。建议做好大风防御和疾病预防工作。深圳市气象台2018年11月19日15时45分发布"
"2018-11-20 15:50:00",110086,"【深圳市天气提示】#明晚中等强度冷空气影响，22日明显转凉#21日云量增多，午后转分散小雨，21-27℃；21日夜间至22日冷空气影响，有小雨，北风加大，沿海和高地阵风7-8级，22日最低气温降至15℃左右；23-24日晴天间多云，气温回升；25-26日阴天有阵雨。沿海、高地和海上活动等需注意防风。深圳市气象台2018年11月20日15时50分发布"
"2018-11-21 16:10:00",110126,"【深圳市天气提示】#冷空气21日夜间开始影响，天气明显转凉#21日夜间到22日阴天有分散小雨转多云，气温将由22℃逐渐下降到16℃，北风加大，沿海和高地阵风7-8级；23-24日转多云，早晚清凉，白天可见阳光；25-28日阴天有小雨。建议做好大风防御和疾病预防工作。深圳市气象台2018年11月21日16时10分发布"
"2018-11-22 15:55:00",110166,"【深圳市天气提示】 #未来3天天气晴好早晚清凉#23-25日晴天间多云，早晚清凉，23日气温17-24℃；26-27日多云间阴天；28-30日阴天有分散小雨。建议做好防火安全管理。深圳市气象台2018年11月22日15时55分发布"
"2018-11-23 15:45:00",110206,"【深圳市天气提示】 #24-25日晴天干燥#24-25日晴天间多云，空气干燥，早晚清凉，24日气温17-25℃；26-30日阴天间多云，有分散小雨，雨时能见度较差。建议做好防火安全管理。深圳市气象台2018年11月23日15时45分发布"
"2018-11-24 16:00:00",110266,"【深圳市天气提示】#未来3-4天间中有小雨#25日多云转阴天，傍晚前后有零星小雨，早晚清凉，19-24℃；26-28日天空云量较多，间中有小雨，雨时能见度稍低；29日起多云，可见阳光。近期干燥少雨，降雨来临前仍需做好防火安全管理。深圳市气象台2018年11月24日16时发布"
"2018-11-25 16:05:00",110306,"【深圳市天气提示】#下周前中期云多间中有小雨天气清凉温差小，后期转多云#周一阴天，有小雨，17-22℃，周二到周四阴天为主，间中有分散小雨；周五到周日多云，可见阳光，气温回升。下周没有有效降水，大部分时间空气仍干燥，需继续做好防火安全管理。深圳市气象台2018年11月25日16时05分发布"
"2018-11-26 16:00:00",110366,"【深圳市天气提示】#明后两天阴凉有小雨#27日阴天转小雨，气温17-22℃；28日阴天有小雨；29日到12月1日阴天间多云，偶有零星小雨，部分时间可见阳光；2到3日多云，可见阳光。明后两天雨时能见度较低，请做好相关交通安全管理。深圳市气象台2018年11月26日16时00分发布"
"2018-11-27 16:00:00",110406,"【深圳市天气提示】#28日阴雨，29日降雨结束#27日夜间至28日阴天有小雨，局部中雨，气温17-20℃；29日降雨结束转多云；30日到12月3日多云，可见阳光，其中2日有轻雾，偶有零星小雨。雨时能见度较低，请做好交通安全管理。深圳市气象台2018年11月27日16时00分发布"
"2018-11-28 16:00:00",110466,"【深圳市天气提示】#29日降雨结束#28日夜间有分散小雨，29日多云，沿海和高地有5-6级阵风，18-24℃；30日到12月4日多云，可见阳光，早晚清凉能见度较低，间中偶有零星小雨；5日有小（阵）雨。早晚仍较清凉，需注意保暖，添衣加被。深圳市气象台2018年11月28日16时00分发布"
"2018-11-29 15:55:00",110506,"【深圳市天气提示】#未来一周天气平稳早晚能见度差#30日到12月2日多云，可见阳光，早晚清凉，部分时间有轻雾，30日气温18-25℃；3-6日湿度上升，间中有零星小雨，气温小幅波动。近期早晚能见度较差，请注意交通安全管理。深圳市气象台2018年11月29日15时55分发布"
"2018-11-30 15:10:00",110566,"【深圳市天气提示】#周末天气平稳，早晚有轻雾#1-2日多云间晴天，早晚清凉，1日气温19-26℃；3-6日云量增多，间中有零星小雨；7日傍晚起受冷空气影响，北风加大，气温骤降。深圳市气象台2018年11月30日16时发布"
"2018-12-01 15:45:00",110607,"【深圳市天气提示】#周日可见阳光，下周云量增多#2日多云，可见阳光，早晚有轻雾，气温20-26℃；3-6日湿度增大，间中有零星小雨，气温小幅波动；7-8日受冷空气影响，阴天有分散小雨，北风加大，气温逐步下降。深圳市气象台2018年12月01日15时45分发布"
"2018-12-03 16:00:00",110686,"【深圳市天气提示】#明日午后云量增多#4日多云转阴天，早晚有轻雾，气温21-28℃；5-6日阴天间多云，间中有零星小雨；7日起冷空气活动频繁，北风加大，7-8日阴天有分散小雨，气温下降，天气转凉；9-10日阴天有阵雨，有时降雨频密，气温继续下降，天气阴冷。深圳市气象台2018年12月03日16时00分发布"
"2018-12-04 16:10:00",110746,"【深圳市天气提示】#7日起气温逐日下降#5-6日阴天间多云，早晚有轻雾，间中有零星小雨，5日气温20-26℃；7-8日阴天有分散小雨，北风加大，气温下降，天气转凉；9-11日有中雨局部可达大雨，气温进一步下降，最低气温降至10℃左右，天气阴冷。深圳市气象台2018年12月04日16时10分发布"
"2018-12-05 15:50:00",110806,"【深圳市天气提示】#7日起气温逐日下降#6日阴天间多云，早晚有轻雾，间中有零星小雨，气温22-25℃；7-8日阴天有分散小雨，沿海和高地阵风7-8级，最低气温14-16℃，天气阴凉；9-12日冷空气补充影响，阴天有小雨，气温进一步下降，10日最低气温10-11℃，天气阴冷。深圳市气象台2018年12月05日15时50分发布"
"2018-12-07 16:10:00",110886,"【深圳市天气提示】#周末间中有小雨天气阴凉#8日分散小雨转阴天，偏北风沿海和高地最大阵风7-8级，午后逐渐减弱，气温14-19℃；9日阴天有小雨，天气阴凉；10日早晨最低气温11℃左右，白天小雨逐渐结束，部分时间天色明朗；11-13日受新一股冷空气影响，转干冷天气，早晨最低气温降到10℃左右，白天可见阳光。深圳市气象台2018年12月07日16时10分发布"
"2018-12-12 16:00:00",111126,"【深圳市天气提示】#13日天气寒冷#13日多云间阴天，可见阳光，沿海和高地最大阵风6级，气温11-17℃，北部及山地最低气温略低1℃，白天比12日温暖；14-16日多云，可见阳光，气温逐日回升；17日多云，气温略降；18-20日多云，天气温暖。寒冷黄色预警信号将至少持续到13日，请继续做好防寒保暖及防范一氧化碳中毒的宣传管理工作深圳市气象台2018年12月12日16时00分发布"
"2018-12-13 16:00:00",111166,"【深圳市天气提示】#14日早晚寒冷，白天起气温回升#14日多云，可见阳光，气温11-18℃，北部及山地再低1℃左右；15-16日阳光增多，气温继续回升，天气趋于温暖；17-18日多云到晴天，空气干燥，气温略降；19-21日多云，天气温暖。市气象台将于14日上午取消寒冷黄色预警信号，请继续做好防寒保暖及防范一氧化碳中毒的宣传管理工作。深圳市气象台2018年12月13日16时发布"
"2018-12-29 16:15:00",111886,"【深圳市天气提示】#元旦假期天气寒冷#12月30日-1月1日继续受冷空气影响，我市以阴冷天气为主，沿海和高地最大阵风7-9级，间中有小雨，日温差小，平均气温低于12℃，最低气温均低于10℃。 寒冷黄色预警信号持续生效。请继续做好防寒救助、疾病预防和一氧化碳中毒、大风等防范、宣传和管理工作。深圳市气象台2018年12月29日16时15分发布"
"2019-01-05 16:20:00",112246,"【深圳市天气提示】#6日气温略降能见度转好#5日夜间有（轻）雾或轻度灰霾，6日阴天，有分散小雨，部分时间有轻雾或轻微灰霾，气温15-20℃；7日多云，早晚能见度较低；8日气温略降，有零星小雨；9-12日多云，天气温暖，间中有零星小雨。注意低能见度及较潮湿天气对交通及生活影响，减少户外活动。深圳市气象台2019年01月05日16时20分发布"
"2019-01-07 16:00:00",112306,"【深圳市天气提示】#未来3天云量较多，早晚有轻雾#8-10日阴天间多云，偶有零星小雨，短暂时间可见阳光，8日气温15-20℃；11-14日多云间阴天，可见阳光，天气温暖，早晚能见度较差。深圳市气象台2019年01月07日16时发布"
"2019-03-20 15:50:00",116106,"【深圳市天气提示】#周五有雷雨周末明显转凉#21日多云间阴天，早晚有轻雾，23-28℃；22日多云转中雷雨， 局部大雨，伴有8级左右局地短时大风；23-24日仍有小雨，气温明显下降，天气清凉；25日起转多云，气温回升。请提前做好对强对流天气的防范措施。深圳市气象台2019年03月20日16时发布"
"2019-03-21 16:15:00",116146,"【深圳市天气提示】#明日转雷雨周末天气阴凉#预计21日夜间多云有轻雾，22日白天转阵雨或雷雨，局部可达大雨，并可能伴有7-8级短时大风，气温23-27℃；23-24日阴天间多云，有小雨，气温下降，天气转凉；25日起转多云，气温回升。请注意做好强对流天气的防范。深圳市气象台2019年03月21日16时15分发布"
"2019-03-26 15:40:00",116386,"【深圳市天气提示】#27-28日天气暖湿，早晚有轻雾或雾#27日多云间晴天，气温20-27℃；29日多云转雷阵雨；30-31日受冷空气影响，转（雷）阵雨，部分时间雨势稍大，天气明显转凉。未来2-3天请关注低能见度天气对出行的影响。深圳市气象台2019年3月26日16时发布"
"2019-04-18 15:55:00",117586,"【深圳市天气提示】#19-21日有暴雨到大暴雨#18日夜间起降雨趋于频密，19-21日有暴雨到大暴雨，伴有雷暴和8级左右的大风，最强降雨在19日凌晨至夜间；22日降雨减弱，可见阳光。需重点防范强降水、雷暴、大风及其可能引发的地质灾害、积涝等衍生和次生灾害。深圳市气象台2019年04月18日15时55分发布"
"2019-04-19 16:15:00",117746,"【深圳市天气提示】#未来两天仍有明显降雨#20-21日天气仍不稳定，20日中到大雨，局部暴雨，间中有短时强降水，气温23-29℃，21日有阵雨，部分时间雨势较大；22日起天气好转，22-26日多云为主，偶有短时阵雨。近期多降雨，请提前做好重点区域隐患排查。深圳市气象台2019年04月19日16时15分发布"
"2019-04-20 15:50:00",117806,"【深圳市天气提示】#明天仍有明显降雨，后天降雨减弱#21日天气仍不稳定，有中雨，局部暴雨，伴短时强降水和雷雨大风，气温22-27℃；22日降雨明显减弱，有短时阵雨；23-26日多云为主，局地有短时阵雨。近期多降雨，请继续做好重点区域隐患排查。深圳市气象台2019年04月20日15时50分发布"
